default_id,loan_id,default_date,default_reason,outstanding_at_default,recovery_amount,recovery_status,days_to_default,npl_classification,provision_amount,source_system,record_created_at
DEF0000731,LOAN0002510,2024-04-28,Medical Emergency,590194.78,64469.16,Partially Recovered,620,Substandard,344695.75,RISK_MANAGEMENT,2026-04-18 13:21:59.631463
DEF0000732,LOAN0014785,2020-06-04,Business Failure,18093.33,1853.45,Legal Recovery In Progress,1600,Loss,299881.72,RISK_MANAGEMENT,2026-04-18 13:21:59.631502
DEF0000733,LOAN0011187,2020-04-30,Job Loss,1483709.98,378550.03,Written-Off,512,Substandard,99552.81,RISK_MANAGEMENT,2026-04-18 13:21:59.631538
DEF0000734,LOAN0016845,2022-11-08,Business Failure,189347.75,77982.81,Sold to Debt Buyer,1312,Loss,190647.04,RISK_MANAGEMENT,2026-04-18 13:21:59.631573
DEF0000735,LOAN0013440,2020-06-15,Business Failure,381009.93,202551.24,Written-Off,370,Doubtful,319415.86,RISK_MANAGEMENT,2026-04-18 13:21:59.631622
DEF0000736,LOAN0015915,2024-07-16,Job Loss,916409.88,155752.82,Partially Recovered,1425,Substandard,190763.85,RISK_MANAGEMENT,2026-04-18 13:21:59.631659
DEF0000737,LOAN0001853,2023-04-10,Job Loss,855582.94,256460.12,Sold to Debt Buyer,410,Doubtful,182163.72,RISK_MANAGEMENT,2026-04-18 13:21:59.631694
DEF0000738,LOAN0014323,2024-05-16,Job Loss,1063631.83,81603.19,Written-Off,463,Substandard,183447.72,RISK_MANAGEMENT,2026-04-18 13:21:59.631730
DEF0000739,LOAN0005576,2023-09-16,Overcommitment,940164.39,229686.02,Written-Off,749,Substandard,59997.32,RISK_MANAGEMENT,2026-04-18 13:21:59.631764
DEF0000740,LOAN0003996,2023-05-27,Unknown,987720.73,179450.48,Written-Off,1397,Substandard,391714.12,RISK_MANAGEMENT,2026-04-18 13:21:59.631813
DEF0000741,LOAN0012380,2020-09-28,Job Loss,707770.56,106384.47,Written-Off,120,Substandard,277545.33,RISK_MANAGEMENT,2026-04-18 13:21:59.631855
DEF0000742,LOAN0001317,2023-01-30,Overcommitment,182693.77,34217.11,Written-Off,498,Loss,41908.04,RISK_MANAGEMENT,2026-04-18 13:21:59.631891
DEF0000743,LOAN0013499,2023-07-08,Medical Emergency,398984.15,79583.35,Partially Recovered,1336,Substandard,216303.73,RISK_MANAGEMENT,2026-04-18 13:21:59.631927
DEF0000744,LOAN0014933,2023-03-12,Job Loss,1164478.46,120891.32,Fully Recovered,1787,Substandard,331134.01,RISK_MANAGEMENT,2026-04-18 13:21:59.631963
DEF0000745,LOAN0007787,2020-04-02,Fraud,139866.66,35821.0,Legal Recovery In Progress,739,Doubtful,264252.9,RISK_MANAGEMENT,2026-04-18 13:21:59.632001
DEF0000746,LOAN0008892,2024-01-31,Overcommitment,1087144.93,328353.09,Fully Recovered,1404,Doubtful,297345.05,RISK_MANAGEMENT,2026-04-18 13:21:59.632036
DEF0000747,LOAN0016296,2022-09-05,Overcommitment,1925454.05,843671.91,Sold to Debt Buyer,355,Doubtful,312628.04,RISK_MANAGEMENT,2026-04-18 13:21:59.632071
DEF0000748,LOAN0013292,2019-08-23,Economic Downturn,319101.3,36752.64,Sold to Debt Buyer,1723,Loss,43305.1,RISK_MANAGEMENT,2026-04-18 13:21:59.632106
DEF0000749,LOAN0016656,2020-11-14,Business Failure,426071.81,224071.34,Partially Recovered,97,Doubtful,360006.49,RISK_MANAGEMENT,2026-04-18 13:21:59.632141
DEF0000750,LOAN0011592,2019-06-17,Business Failure,1460706.91,799803.56,Partially Recovered,1365,Substandard,218847.38,RISK_MANAGEMENT,2026-04-18 13:21:59.632177
DEF0000751,LOAN0000678,2019-11-24,Job Loss,1326860.9,534207.16,Partially Recovered,183,Substandard,338764.49,RISK_MANAGEMENT,2026-04-18 13:21:59.632212
DEF0000752,LOAN0016235,2022-07-01,Job Loss,1068647.1,3246.44,Written-Off,1345,Substandard,377048.02,RISK_MANAGEMENT,2026-04-18 13:21:59.632247
DEF0000753,LOAN0006939,2024-11-15,Overcommitment,29143.6,12515.69,Written-Off,1290,Loss,472266.45,RISK_MANAGEMENT,2026-04-18 13:21:59.632282
DEF0000754,LOAN0000373,2020-08-24,Business Failure,1772439.63,234189.12,Written-Off,1151,Substandard,45957.29,RISK_MANAGEMENT,2026-04-18 13:21:59.632317
DEF0000755,LOAN0003789,2022-11-13,Economic Downturn,40623.46,6155.91,Legal Recovery In Progress,646,Doubtful,293992.12,RISK_MANAGEMENT,2026-04-18 13:21:59.632355
DEF0000756,LOAN0002129,2021-03-13,Job Loss,1894522.84,308117.16,Partially Recovered,827,Loss,251221.43,RISK_MANAGEMENT,2026-04-18 13:21:59.632389
DEF0000757,LOAN0014259,2019-08-25,Medical Emergency,1569779.57,390269.07,Fully Recovered,1532,Substandard,66992.11,RISK_MANAGEMENT,2026-04-18 13:21:59.632447
DEF0000758,LOAN0014726,2019-11-03,Job Loss,1525197.98,644537.33,Written-Off,921,Loss,55245.01,RISK_MANAGEMENT,2026-04-18 13:21:59.632487
DEF0000759,LOAN0007518,2020-04-13,Economic Downturn,680604.02,46158.54,Written-Off,314,Substandard,218900.8,RISK_MANAGEMENT,2026-04-18 13:21:59.632524
DEF0000760,LOAN0013136,2019-06-10,Business Failure,25057.36,9342.7,Written-Off,1526,Substandard,318236.44,RISK_MANAGEMENT,2026-04-18 13:21:59.632560
DEF0000761,LOAN0002292,2023-03-14,Economic Downturn,1110527.86,481287.72,Partially Recovered,168,Loss,156027.24,RISK_MANAGEMENT,2026-04-18 13:21:59.632605
DEF0000762,LOAN0009402,2021-03-23,Job Loss,1388804.41,357711.1,Written-Off,1118,Doubtful,175602.1,RISK_MANAGEMENT,2026-04-18 13:21:59.632645
DEF0000763,LOAN0005703,2023-12-09,Medical Emergency,222298.69,34300.97,Written-Off,684,Doubtful,220339.31,RISK_MANAGEMENT,2026-04-18 13:21:59.632681
DEF0000764,LOAN0010831,2022-07-15,Medical Emergency,716903.79,66169.2,Partially Recovered,937,Substandard,121486.34,RISK_MANAGEMENT,2026-04-18 13:21:59.632717
DEF0000765,LOAN0009033,2020-11-19,Job Loss,36736.1,12463.79,Written-Off,1281,Substandard,330243.3,RISK_MANAGEMENT,2026-04-18 13:21:59.632752
DEF0000766,LOAN0008124,2021-09-15,Fraud,647492.68,25917.28,Written-Off,457,Substandard,255088.95,RISK_MANAGEMENT,2026-04-18 13:21:59.632787
DEF0000767,LOAN0013164,2021-11-01,Divorce,1826318.86,241944.21,Fully Recovered,554,Loss,296201.83,RISK_MANAGEMENT,2026-04-18 13:21:59.632822
DEF0000768,LOAN0014379,2019-11-17,Economic Downturn,1534355.12,59897.9,Written-Off,1348,Loss,435810.5,RISK_MANAGEMENT,2026-04-18 13:21:59.632858
DEF0000769,LOAN0017710,2022-04-06,Business Failure,1073426.9,541953.12,Written-Off,930,Doubtful,436609.55,RISK_MANAGEMENT,2026-04-18 13:21:59.632916
DEF0000770,LOAN0013544,2019-01-07,Business Failure,804878.75,313162.99,Written-Off,939,Doubtful,27988.28,RISK_MANAGEMENT,2026-04-18 13:21:59.632954
DEF0000771,LOAN0001176,2023-01-14,Unknown,1707389.42,547355.26,Partially Recovered,1788,Doubtful,480386.41,RISK_MANAGEMENT,2026-04-18 13:21:59.632990
DEF0000772,LOAN0017157,2019-08-29,Job Loss,1601185.3,192246.96,Fully Recovered,877,Doubtful,117281.13,RISK_MANAGEMENT,2026-04-18 13:21:59.633025
DEF0000773,LOAN0004021,2021-07-01,Business Failure,178738.42,82156.38,Legal Recovery In Progress,316,Loss,462492.16,RISK_MANAGEMENT,2026-04-18 13:21:59.633060
DEF0000774,LOAN0003147,2022-07-31,Economic Downturn,1446167.3,206623.19,Sold to Debt Buyer,232,Substandard,50292.6,RISK_MANAGEMENT,2026-04-18 13:21:59.633096
DEF0000775,LOAN0009486,2020-09-17,Medical Emergency,467805.64,189158.19,Sold to Debt Buyer,1321,Loss,254016.82,RISK_MANAGEMENT,2026-04-18 13:21:59.633133
DEF0000776,LOAN0009625,2021-07-12,Overcommitment,731677.47,251607.11,Partially Recovered,1264,Doubtful,32805.89,RISK_MANAGEMENT,2026-04-18 13:21:59.633169
DEF0000777,LOAN0002522,2023-12-19,Business Failure,1039204.06,110024.85,Partially Recovered,866,Doubtful,128408.07,RISK_MANAGEMENT,2026-04-18 13:21:59.633204
DEF0000778,LOAN0003156,2021-12-16,Job Loss,23747.97,10433.98,Fully Recovered,571,Substandard,155876.84,RISK_MANAGEMENT,2026-04-18 13:21:59.633239
DEF0000779,LOAN0012379,2024-10-12,Business Failure,1480904.97,266822.77,Fully Recovered,1698,Doubtful,270426.36,RISK_MANAGEMENT,2026-04-18 13:21:59.633274
DEF0000780,LOAN0001174,2021-10-29,Overcommitment,517441.71,123405.13,Written-Off,510,Substandard,428187.39,RISK_MANAGEMENT,2026-04-18 13:21:59.633309
DEF0000781,LOAN0011555,2021-08-08,Overcommitment,1203151.91,186536.33,Partially Recovered,1045,Doubtful,86845.83,RISK_MANAGEMENT,2026-04-18 13:21:59.633347
DEF0000782,LOAN0010701,2023-07-06,Job Loss,1244987.08,399790.97,Partially Recovered,626,Substandard,330280.2,RISK_MANAGEMENT,2026-04-18 13:21:59.633388
DEF0000783,LOAN0012552,2023-01-03,Job Loss,939427.92,238471.74,Partially Recovered,1502,Substandard,400770.48,RISK_MANAGEMENT,2026-04-18 13:21:59.633463
DEF0000784,LOAN0005080,2022-01-19,Job Loss,924721.68,82591.54,Written-Off,1146,Doubtful,65730.15,RISK_MANAGEMENT,2026-04-18 13:21:59.633503
DEF0000785,LOAN0001800,2021-03-29,Job Loss,635754.74,234795.22,Written-Off,275,Substandard,381251.97,RISK_MANAGEMENT,2026-04-18 13:21:59.633538
DEF0000786,LOAN0010796,2020-03-06,Business Failure,181535.35,81301.48,Fully Recovered,197,Substandard,170552.68,RISK_MANAGEMENT,2026-04-18 13:21:59.633574
DEF0000787,LOAN0017778,2020-11-09,Job Loss,1050474.85,24274.98,Partially Recovered,1149,Substandard,231014.15,RISK_MANAGEMENT,2026-04-18 13:21:59.633624
DEF0000788,LOAN0008949,2020-09-29,Medical Emergency,80206.36,28168.26,Written-Off,276,Substandard,321081.44,RISK_MANAGEMENT,2026-04-18 13:21:59.633676
DEF0000789,LOAN0004875,2024-03-17,Job Loss,107863.73,22134.65,Written-Off,494,Doubtful,47997.74,RISK_MANAGEMENT,2026-04-18 13:21:59.633713
DEF0000790,LOAN0010874,2023-07-28,Job Loss,856210.09,153110.26,Partially Recovered,374,Loss,83723.37,RISK_MANAGEMENT,2026-04-18 13:21:59.633749
DEF0000791,LOAN0015052,2024-10-31,Job Loss,816134.24,407905.94,Legal Recovery In Progress,1455,Loss,188661.59,RISK_MANAGEMENT,2026-04-18 13:21:59.633785
DEF0000792,LOAN0011615,2024-01-27,Fraud,1792117.58,16560.04,Partially Recovered,453,Substandard,198020.82,RISK_MANAGEMENT,2026-04-18 13:21:59.633821
DEF0000793,LOAN0014109,2019-11-13,Business Failure,1759840.21,939619.62,Partially Recovered,1217,Substandard,415088.5,RISK_MANAGEMENT,2026-04-18 13:21:59.633856
DEF0000794,LOAN0008272,2019-01-23,Overcommitment,310666.75,140337.23,Written-Off,1480,Loss,245730.2,RISK_MANAGEMENT,2026-04-18 13:21:59.633892
DEF0000795,LOAN0010369,2021-11-12,Economic Downturn,1233258.75,52443.08,Written-Off,125,Doubtful,314298.68,RISK_MANAGEMENT,2026-04-18 13:21:59.633947
DEF0000796,LOAN0001408,2020-11-15,Divorce,583469.21,209336.82,Partially Recovered,1096,Substandard,454134.69,RISK_MANAGEMENT,2026-04-18 13:21:59.634003
DEF0000797,LOAN0017198,2020-03-16,Fraud,527542.54,80634.41,Written-Off,1603,Substandard,156610.0,RISK_MANAGEMENT,2026-04-18 13:21:59.634039
DEF0000798,LOAN0012990,2023-08-04,Divorce,1299258.68,151640.26,Sold to Debt Buyer,1719,Loss,391524.26,RISK_MANAGEMENT,2026-04-18 13:21:59.634075
DEF0000799,LOAN0016403,2023-06-23,Overcommitment,414838.39,134377.9,Written-Off,777,Loss,110007.62,RISK_MANAGEMENT,2026-04-18 13:21:59.634110
DEF0000800,LOAN0008384,2024-03-26,Job Loss,857844.95,300851.29,Fully Recovered,1527,Loss,283525.1,RISK_MANAGEMENT,2026-04-18 13:21:59.634146
DEF0000801,LOAN0004853,2021-07-10,Job Loss,150149.12,46761.18,Partially Recovered,178,Doubtful,438001.1,RISK_MANAGEMENT,2026-04-18 13:21:59.634180
DEF0000802,LOAN0003441,2020-06-21,Medical Emergency,1268989.14,357051.1,Legal Recovery In Progress,296,Loss,234906.85,RISK_MANAGEMENT,2026-04-18 13:21:59.634216
DEF0000803,LOAN0011002,2021-02-22,Economic Downturn,930050.79,509906.34,Written-Off,242,Loss,202852.33,RISK_MANAGEMENT,2026-04-18 13:21:59.634251
DEF0000804,LOAN0007699,2024-04-24,Job Loss,295836.43,47447.68,Fully Recovered,412,Doubtful,275465.26,RISK_MANAGEMENT,2026-04-18 13:21:59.634286
DEF0000805,LOAN0013115,2022-05-03,Fraud,606379.84,303153.01,Partially Recovered,1151,Substandard,312920.04,RISK_MANAGEMENT,2026-04-18 13:21:59.634321
DEF0000806,LOAN0013033,2024-11-17,Medical Emergency,1667792.92,658401.25,Partially Recovered,148,Substandard,4601.12,RISK_MANAGEMENT,2026-04-18 13:21:59.634358
DEF0000807,LOAN0000086,2024-01-11,Job Loss,440681.34,185138.72,Partially Recovered,1250,Substandard,51502.5,RISK_MANAGEMENT,2026-04-18 13:21:59.634393
DEF0000808,LOAN0009106,2020-10-11,Overcommitment,21650.59,6410.51,Written-Off,994,Loss,455979.09,RISK_MANAGEMENT,2026-04-18 13:21:59.634453
DEF0000809,LOAN0003293,2024-04-15,Overcommitment,299302.12,102644.47,Partially Recovered,746,Loss,385300.82,RISK_MANAGEMENT,2026-04-18 13:21:59.634492
DEF0000810,LOAN0003475,2019-04-12,Overcommitment,1109475.9,267621.19,Legal Recovery In Progress,1755,Substandard,479776.98,RISK_MANAGEMENT,2026-04-18 13:21:59.634528
DEF0000811,LOAN0014126,2022-05-15,Divorce,97633.83,13134.82,Written-Off,1218,Substandard,140525.57,RISK_MANAGEMENT,2026-04-18 13:21:59.634564
DEF0000812,LOAN0017539,2022-11-10,Job Loss,1769365.35,402933.18,Partially Recovered,393,Doubtful,191466.3,RISK_MANAGEMENT,2026-04-18 13:21:59.634612
DEF0000813,LOAN0011038,2022-07-31,Overcommitment,1179120.09,37219.88,Legal Recovery In Progress,751,Substandard,147600.59,RISK_MANAGEMENT,2026-04-18 13:21:59.634652
DEF0000814,LOAN0012359,2024-09-05,Economic Downturn,1400041.07,26321.26,Written-Off,1148,Substandard,260079.92,RISK_MANAGEMENT,2026-04-18 13:21:59.634688
DEF0000815,LOAN0016646,2024-12-18,Overcommitment,441593.29,90956.58,Partially Recovered,1709,Doubtful,49742.6,RISK_MANAGEMENT,2026-04-18 13:21:59.634723
DEF0000816,LOAN0011678,2022-06-14,Job Loss,897918.99,227428.57,Partially Recovered,1429,Doubtful,174952.92,RISK_MANAGEMENT,2026-04-18 13:21:59.634758
DEF0000817,LOAN0005433,2020-03-23,Overcommitment,1691432.86,400845.69,Partially Recovered,1034,Doubtful,243761.07,RISK_MANAGEMENT,2026-04-18 13:21:59.634793
DEF0000818,LOAN0009849,2023-10-06,Medical Emergency,813570.98,261599.29,Sold to Debt Buyer,1179,Substandard,149305.66,RISK_MANAGEMENT,2026-04-18 13:21:59.634828
DEF0000819,LOAN0015376,2020-04-20,Business Failure,146210.2,38703.07,Partially Recovered,1798,Doubtful,474244.78,RISK_MANAGEMENT,2026-04-18 13:21:59.634864
DEF0000820,LOAN0004650,2024-06-23,Unknown,1097113.96,294536.99,Written-Off,101,Loss,176717.32,RISK_MANAGEMENT,2026-04-18 13:21:59.634900
DEF0000821,LOAN0002093,2021-09-18,Job Loss,49030.6,5649.72,Partially Recovered,575,Substandard,335186.84,RISK_MANAGEMENT,2026-04-18 13:21:59.634935
DEF0000822,LOAN0011277,2024-02-17,Business Failure,1775195.42,185008.86,Partially Recovered,1559,Doubtful,457841.09,RISK_MANAGEMENT,2026-04-18 13:21:59.634971
DEF0000823,LOAN0012945,2023-01-20,Job Loss,223229.04,84709.0,Partially Recovered,201,Loss,384546.74,RISK_MANAGEMENT,2026-04-18 13:21:59.635006
DEF0000824,LOAN0010856,2020-03-19,Job Loss,561057.72,178083.61,Fully Recovered,837,Doubtful,285511.25,RISK_MANAGEMENT,2026-04-18 13:21:59.635041
DEF0000825,LOAN0011232,2022-08-31,Job Loss,415284.5,47473.43,Legal Recovery In Progress,1417,Substandard,62532.74,RISK_MANAGEMENT,2026-04-18 13:21:59.635077
DEF0000826,LOAN0005777,2024-01-03,Economic Downturn,750786.46,188891.97,Written-Off,813,Substandard,131252.72,RISK_MANAGEMENT,2026-04-18 13:21:59.635113
DEF0000827,LOAN0005622,2022-10-18,Job Loss,1816682.68,829435.47,Partially Recovered,1673,Loss,93824.85,RISK_MANAGEMENT,2026-04-18 13:21:59.635148
DEF0000828,LOAN0010028,2021-06-21,Business Failure,1542996.0,794527.21,Written-Off,1356,Loss,358785.65,RISK_MANAGEMENT,2026-04-18 13:21:59.635183
DEF0000829,LOAN0016481,2023-04-17,Business Failure,1832684.64,694819.92,Partially Recovered,111,Loss,247905.9,RISK_MANAGEMENT,2026-04-18 13:21:59.635218
DEF0000830,LOAN0003802,2024-06-14,Fraud,140793.24,33577.29,Partially Recovered,1053,Doubtful,39916.23,RISK_MANAGEMENT,2026-04-18 13:21:59.635254
DEF0000831,LOAN0016562,2019-10-26,Job Loss,239036.54,46489.5,Sold to Debt Buyer,376,Loss,50071.05,RISK_MANAGEMENT,2026-04-18 13:21:59.635289
DEF0000832,LOAN0011838,2019-03-28,Fraud,113198.53,49858.15,Written-Off,1333,Substandard,5759.16,RISK_MANAGEMENT,2026-04-18 13:21:59.635324
DEF0000833,LOAN0005037,2023-03-27,Overcommitment,1897753.76,602559.68,Partially Recovered,129,Substandard,286830.8,RISK_MANAGEMENT,2026-04-18 13:21:59.635362
DEF0000834,LOAN0000898,2022-09-13,Medical Emergency,1352503.86,143032.08,Sold to Debt Buyer,112,Doubtful,440768.08,RISK_MANAGEMENT,2026-04-18 13:21:59.635397
DEF0000835,LOAN0005273,2020-05-25,Business Failure,1976938.61,1002541.22,Fully Recovered,735,Substandard,243980.95,RISK_MANAGEMENT,2026-04-18 13:21:59.635456
DEF0000836,LOAN0002373,2021-06-13,Job Loss,254313.31,3154.22,Partially Recovered,1497,Substandard,390956.77,RISK_MANAGEMENT,2026-04-18 13:21:59.635496
DEF0000837,LOAN0002068,2022-03-06,Business Failure,63079.94,19303.29,Written-Off,767,Substandard,232860.61,RISK_MANAGEMENT,2026-04-18 13:21:59.635532
DEF0000838,LOAN0010845,2024-07-27,Business Failure,1888590.99,736613.29,Partially Recovered,918,Loss,92877.91,RISK_MANAGEMENT,2026-04-18 13:21:59.635569
DEF0000839,LOAN0003711,2024-08-08,Overcommitment,1192331.19,172444.84,Sold to Debt Buyer,477,Doubtful,482546.3,RISK_MANAGEMENT,2026-04-18 13:21:59.635617
DEF0000840,LOAN0002171,2022-02-22,Overcommitment,1681458.45,915350.16,Written-Off,585,Loss,130641.79,RISK_MANAGEMENT,2026-04-18 13:21:59.635657
DEF0000841,LOAN0014413,2024-03-04,Overcommitment,464973.95,209404.18,Legal Recovery In Progress,113,Substandard,467563.87,RISK_MANAGEMENT,2026-04-18 13:21:59.635694
DEF0000842,LOAN0004173,2019-06-10,Medical Emergency,1268443.35,636630.39,Written-Off,1474,Doubtful,290270.82,RISK_MANAGEMENT,2026-04-18 13:21:59.635730
DEF0000843,LOAN0011408,2024-11-14,Business Failure,1343613.71,163543.66,Legal Recovery In Progress,1782,Loss,33945.62,RISK_MANAGEMENT,2026-04-18 13:21:59.635766
DEF0000844,LOAN0008550,2021-08-10,Job Loss,942683.23,96219.92,Legal Recovery In Progress,1178,Doubtful,112442.76,RISK_MANAGEMENT,2026-04-18 13:21:59.635801
DEF0000845,LOAN0004602,2024-09-27,Job Loss,803858.79,167380.66,Written-Off,703,Substandard,315964.98,RISK_MANAGEMENT,2026-04-18 13:21:59.635835
DEF0000846,LOAN0003379,2021-02-13,Medical Emergency,1507352.71,235294.96,Written-Off,801,Substandard,81355.2,RISK_MANAGEMENT,2026-04-18 13:21:59.635871
DEF0000847,LOAN0012664,2021-05-10,Death,1427708.2,744818.41,Legal Recovery In Progress,1631,Substandard,71460.07,RISK_MANAGEMENT,2026-04-18 13:21:59.635906
DEF0000848,LOAN0001486,2020-02-14,Job Loss,524162.48,74725.12,Partially Recovered,1100,Substandard,341867.01,RISK_MANAGEMENT,2026-04-18 13:21:59.635941
DEF0000849,LOAN0011121,2024-12-09,Unknown,1864890.67,792784.87,Written-Off,311,Loss,233767.68,RISK_MANAGEMENT,2026-04-18 13:21:59.635976
DEF0000850,LOAN0016717,2024-04-04,Overcommitment,732532.64,344558.2,Sold to Debt Buyer,901,Substandard,112682.25,RISK_MANAGEMENT,2026-04-18 13:21:59.636011
DEF0000851,LOAN0016953,2020-12-08,Fraud,1417043.4,479134.86,Partially Recovered,742,Loss,56287.72,RISK_MANAGEMENT,2026-04-18 13:21:59.636047
DEF0000852,LOAN0012909,2024-08-13,Job Loss,789561.22,252059.9,Legal Recovery In Progress,1342,Substandard,65828.9,RISK_MANAGEMENT,2026-04-18 13:21:59.636082
DEF0000853,LOAN0016865,2022-01-17,Business Failure,1473734.63,564049.72,Written-Off,1134,Doubtful,457268.01,RISK_MANAGEMENT,2026-04-18 13:21:59.636117
DEF0000854,LOAN0016159,2021-12-29,Business Failure,675487.7,243950.55,Written-Off,296,Doubtful,444711.83,RISK_MANAGEMENT,2026-04-18 13:21:59.636152
DEF0000855,LOAN0017610,2020-11-25,Medical Emergency,95734.08,42118.32,Legal Recovery In Progress,1343,Doubtful,338051.44,RISK_MANAGEMENT,2026-04-18 13:21:59.636186
DEF0000856,LOAN0014598,2019-10-29,Overcommitment,1679937.7,425902.09,Partially Recovered,1241,Loss,306650.17,RISK_MANAGEMENT,2026-04-18 13:21:59.636221
DEF0000857,LOAN0015167,2024-07-11,Business Failure,586814.72,216558.76,Sold to Debt Buyer,666,Substandard,184846.93,RISK_MANAGEMENT,2026-04-18 13:21:59.636256
DEF0000858,LOAN0000840,2019-11-30,Medical Emergency,622242.12,89917.53,Partially Recovered,606,Doubtful,311144.01,RISK_MANAGEMENT,2026-04-18 13:21:59.636291
DEF0000859,LOAN0011582,2021-12-09,Business Failure,30251.87,4505.09,Written-Off,138,Substandard,236484.22,RISK_MANAGEMENT,2026-04-18 13:21:59.636326
DEF0000860,LOAN0001840,2023-08-11,Overcommitment,224574.05,117573.14,Legal Recovery In Progress,1102,Doubtful,8992.72,RISK_MANAGEMENT,2026-04-18 13:21:59.636364
DEF0000861,LOAN0007138,2022-10-04,Overcommitment,1016233.07,393565.39,Written-Off,1128,Substandard,142504.03,RISK_MANAGEMENT,2026-04-18 13:21:59.636399
DEF0000862,LOAN0009449,2019-04-28,Business Failure,1605959.98,39228.48,Partially Recovered,1518,Substandard,159095.84,RISK_MANAGEMENT,2026-04-18 13:21:59.636470
DEF0000863,LOAN0000192,2019-02-05,Economic Downturn,199620.85,78187.7,Written-Off,899,Doubtful,214377.62,RISK_MANAGEMENT,2026-04-18 13:21:59.636514
DEF0000864,LOAN0014990,2020-08-12,Job Loss,323546.47,1504.7,Written-Off,995,Loss,275532.25,RISK_MANAGEMENT,2026-04-18 13:21:59.636551
DEF0000865,LOAN0017537,2024-10-03,Economic Downturn,1573627.9,837329.81,Fully Recovered,1784,Doubtful,255679.2,RISK_MANAGEMENT,2026-04-18 13:21:59.636597
DEF0000866,LOAN0012590,2023-01-20,Fraud,997660.22,27834.49,Partially Recovered,609,Substandard,71252.64,RISK_MANAGEMENT,2026-04-18 13:21:59.636635
DEF0000867,LOAN0013104,2022-03-02,Divorce,1138168.01,400726.41,Written-Off,430,Doubtful,356738.21,RISK_MANAGEMENT,2026-04-18 13:21:59.636671
DEF0000868,LOAN0011322,2024-12-22,Divorce,1771115.88,336477.03,Written-Off,548,Substandard,366196.2,RISK_MANAGEMENT,2026-04-18 13:21:59.636706
DEF0000869,LOAN0004086,2023-07-13,Divorce,1617970.33,204823.28,Sold to Debt Buyer,1745,Loss,372940.97,RISK_MANAGEMENT,2026-04-18 13:21:59.636742
DEF0000870,LOAN0010987,2022-06-29,Overcommitment,794435.16,333394.23,Written-Off,629,Substandard,123832.62,RISK_MANAGEMENT,2026-04-18 13:21:59.636777
DEF0000871,LOAN0002172,2022-01-08,Job Loss,1072857.76,541619.51,Legal Recovery In Progress,964,Substandard,168521.3,RISK_MANAGEMENT,2026-04-18 13:21:59.636813
DEF0000872,LOAN0012583,2022-01-20,Business Failure,1054704.69,71675.51,Fully Recovered,417,Substandard,391895.2,RISK_MANAGEMENT,2026-04-18 13:21:59.636849
