loan_id,customer_id,loan_type,loan_amount,interest_rate,loan_term_months,loan_start_date,loan_end_date,current_balance,loan_status,origination_branch,collateral_type,source_system,record_created_at
LOAN0004235,CUST003410,Home Loan,2339977.76,10.8,240,2019-07-15,2039-04-01,1948807.93,Written-Off,BR048,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004236,CUST006423,Business Loan,1144014.71,21.17,84,2022-04-05,2029-02-27,738411.34,Active,BR020,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004237,CUST002525,Personal Loan,7866.18,14.5,60,2021-06-27,2026-06-01,3041.96,Default,BR001,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004238,CUST008656,Personal Loan,80812.25,21.5,60,2021-03-16,2026-02-18,15476.67,Active,BR016,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004239,CUST007602,Vehicle Finance,534409.18,12.75,72,2019-03-02,2025-01-29,16907.84,Active,BR015,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004240,CUST008697,Personal Loan,44663.47,17.78,60,2023-11-27,2028-10-31,38056.9,Active,BR031,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004241,CUST000534,Home Loan,1429093.65,9.8,240,2018-04-06,2037-12-22,929835.21,Active,BR027,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004242,CUST009346,Vehicle Finance,410370.59,10.35,72,2019-06-20,2025-05-19,17337.94,Active,BR025,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004243,CUST005930,Home Loan,2266528.86,8.85,240,2021-02-10,2040-10-28,1717607.12,Active,BR011,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004244,CUST007582,Vehicle Finance,220293.94,16.01,72,2021-11-15,2027-10-15,135063.29,Active,BR033,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004245,CUST008167,Personal Loan,18375.93,15.26,60,2021-04-16,2026-03-21,6303.71,Active,BR035,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004246,CUST004327,Personal Loan,44129.43,27.9,60,2018-09-07,2023-08-12,107.99,Active,BR046,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004247,CUST000595,Personal Loan,77192.32,24.59,60,2023-08-18,2028-07-22,60481.56,Active,BR047,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004248,CUST002132,Home Loan,674938.54,11.08,240,2021-11-30,2041-08-17,623438.14,Active,BR009,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004249,CUST007064,Vehicle Finance,244709.32,14.97,72,2020-08-17,2026-07-17,72692.35,Written-Off,BR018,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004250,CUST001926,Vehicle Finance,436925.33,17.77,72,2021-08-10,2027-07-10,170585.38,Default,BR039,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004251,CUST007213,Personal Loan,109611.87,19.52,60,2022-07-19,2027-06-23,58126.39,Active,BR042,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004252,CUST006781,Home Loan,372252.69,9.48,240,2022-03-10,2041-11-25,309297.12,Active,BR009,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004253,CUST005778,Home Loan,1841123.64,11.15,240,2020-09-11,2040-05-29,1400900.94,Active,BR048,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004254,CUST005776,Personal Loan,60673.32,21.53,60,2021-10-09,2026-09-13,25753.34,Active,BR012,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004255,CUST004712,Home Loan,1818140.22,12.11,240,2019-10-08,2039-06-25,1367526.47,Active,BR033,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004256,CUST002088,Personal Loan,97874.5,14.98,60,2021-02-06,2026-01-11,21799.27,Active,BR036,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004257,CUST001640,Personal Loan,10363.21,23.91,60,2020-09-27,2025-09-01,2709.82,Active,BR029,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004258,CUST003432,Vehicle Finance,467652.39,17.2,72,2023-04-12,2029-03-11,349123.12,Active,BR015,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004259,CUST000710,Personal Loan,142054.36,17.6,60,2023-01-31,2028-01-05,103386.09,Active,BR016,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004260,CUST007137,Vehicle Finance,384298.84,16.99,72,2021-09-17,2027-08-17,220892.08,Active,BR023,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004261,CUST006384,Business Loan,4568044.17,17.08,84,2018-06-05,2025-04-29,845866.42,Active,BR004,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004262,CUST003469,Home Loan,2922933.23,12.2,240,2023-01-06,2042-09-23,2943159.48,Active,BR040,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004263,CUST001988,Vehicle Finance,526049.12,13.84,72,2022-09-06,2028-08-05,339001.4,Active,BR035,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004264,CUST005600,Personal Loan,79993.66,18.06,60,2022-01-24,2026-12-29,30891.58,Active,BR005,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004265,CUST009863,Home Loan,2386983.22,11.48,240,2021-08-14,2041-05-01,2111746.48,Active,BR024,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004266,CUST004615,Home Loan,2431033.95,9.83,240,2023-02-23,2042-11-10,2272188.76,Active,BR020,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004267,CUST005072,Vehicle Finance,528996.75,11.87,72,2020-07-04,2026-06-03,118424.23,Active,BR029,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004268,CUST005745,Home Loan,301113.31,11.35,240,2023-06-14,2043-03-01,320138.1,Active,BR026,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004269,CUST004683,Credit Card,67017.11,22.07,12,2020-10-29,2021-10-24,8391.23,Active,BR004,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004270,CUST009778,Personal Loan,132750.55,28.65,60,2021-12-15,2026-11-19,65146.6,Default,BR011,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004271,CUST002935,Personal Loan,14848.72,18.65,60,2019-09-26,2024-08-30,0.0,Closed,BR008,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004272,CUST002649,Personal Loan,48328.86,21.27,60,2021-09-14,2026-08-19,22498.9,Active,BR028,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004273,CUST003267,Home Loan,2613824.19,9.24,240,2018-11-08,2038-07-26,1787818.47,Active,BR035,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004274,CUST007648,Home Loan,1987964.87,12.26,240,2019-11-30,2039-08-17,1748202.63,Active,BR044,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004275,CUST004126,Personal Loan,21552.99,26.75,60,2019-11-30,2024-11-03,2358.96,Active,BR027,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004276,CUST009182,Home Loan,1911079.42,10.76,240,2021-09-17,2041-06-04,1783310.69,Active,BR012,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004277,CUST005187,Home Loan,1968814.44,12.17,240,2021-04-04,2040-12-20,1889844.63,Active,BR010,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004278,CUST009516,Personal Loan,20891.04,26.71,60,2022-09-14,2027-08-19,12219.91,Active,BR033,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004279,CUST001592,Personal Loan,29922.7,14.48,60,2023-02-19,2028-01-24,19492.1,Active,BR026,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004280,CUST000079,Personal Loan,89584.63,26.07,60,2018-07-30,2023-07-04,10758.51,Active,BR019,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004281,CUST005052,Vehicle Finance,377321.12,11.03,72,2018-12-04,2024-11-02,35817.43,Active,BR036,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004282,CUST003857,Vehicle Finance,246328.59,12.82,72,2023-07-08,2029-06-06,204641.8,Active,BR022,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004283,CUST006159,Vehicle Finance,531510.36,11.01,72,2021-08-22,2027-07-22,239365.85,Active,BR040,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004284,CUST001717,Home Loan,597607.53,8.76,240,2019-11-27,2039-08-14,497496.38,Active,BR018,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004285,CUST007219,Home Loan,605630.14,10.92,240,2019-10-09,2039-06-26,452592.55,Active,BR039,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004286,CUST003193,Personal Loan,6506.17,28.76,60,2023-05-22,2028-04-25,4743.74,Active,BR040,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004287,CUST002854,Business Loan,3287417.57,11.33,84,2019-12-19,2026-11-12,958283.69,Active,BR018,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004288,CUST005099,Vehicle Finance,750510.58,16.37,72,2021-01-26,2026-12-26,251324.82,Active,BR036,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004289,CUST002941,Vehicle Finance,94816.0,12.37,72,2022-10-20,2028-09-18,57713.03,Active,BR037,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004290,CUST000860,Personal Loan,63257.12,15.4,60,2021-09-04,2026-08-09,19155.57,Active,BR041,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004291,CUST009502,Personal Loan,30421.99,28.3,60,2019-10-26,2024-09-29,3940.28,Active,BR021,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004292,CUST003127,Vehicle Finance,545288.41,10.46,72,2020-05-06,2026-04-05,162809.24,Active,BR043,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004293,CUST004745,Personal Loan,69877.95,15.64,60,2022-06-16,2027-05-21,32077.71,Active,BR035,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004294,CUST003068,Home Loan,1892405.28,9.41,240,2023-07-27,2043-04-13,2001596.73,Default,BR018,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004295,CUST006928,Vehicle Finance,684946.13,17.91,72,2020-11-09,2026-10-09,262721.08,Active,BR034,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004296,CUST004310,Personal Loan,87491.66,18.7,60,2018-08-05,2023-07-10,7147.52,Default,BR001,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004297,CUST006206,Home Loan,1746870.01,8.62,240,2019-08-06,2039-04-23,1444926.97,Active,BR019,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004298,CUST004395,Personal Loan,25821.45,16.91,60,2018-09-04,2023-08-09,2219.38,Active,BR014,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004299,CUST004746,Personal Loan,72011.22,20.9,60,2020-07-06,2025-06-10,9735.92,Active,BR010,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004300,CUST006471,Home Loan,1994834.18,12.03,240,2023-10-19,2043-07-06,1845741.34,Active,BR021,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004301,CUST006475,Personal Loan,107437.56,18.03,60,2021-10-22,2026-09-26,38030.83,Active,BR001,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004302,CUST001330,Credit Card,12786.12,21.28,12,2021-01-07,2022-01-02,13.27,Default,BR017,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004303,CUST007209,Home Loan,2149234.79,9.71,240,2018-06-05,2038-02-20,1643628.29,Default,BR034,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004304,CUST004156,Personal Loan,33392.85,22.9,60,2022-11-28,2027-11-02,18962.35,Active,BR049,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004305,CUST001702,Vehicle Finance,555958.28,10.75,72,2018-01-04,2023-12-04,5041.38,Active,BR005,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004306,CUST004288,Business Loan,1434261.15,16.25,84,2018-08-30,2025-07-24,224906.52,Active,BR039,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004307,CUST002400,Home Loan,1895253.51,8.78,240,2020-12-10,2040-08-27,1437290.52,Active,BR014,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004308,CUST004708,Vehicle Finance,191794.67,18.33,72,2019-01-03,2024-12-02,16711.28,Active,BR045,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004309,CUST008114,Personal Loan,144233.8,28.23,60,2021-11-03,2026-10-08,61464.43,Active,BR041,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004310,CUST006714,Home Loan,2191936.29,11.09,240,2018-12-03,2038-08-20,1589316.16,Active,BR037,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004311,CUST001469,Vehicle Finance,263319.59,17.81,72,2019-06-12,2025-05-11,5218.27,Active,BR006,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004312,CUST002129,Personal Loan,125584.6,23.12,60,2021-03-04,2026-02-06,27568.34,Active,BR049,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004313,CUST005838,Home Loan,2883834.39,9.73,240,2019-08-11,2039-04-28,2113577.16,Active,BR038,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004314,CUST006616,Vehicle Finance,470932.85,11.24,72,2022-08-27,2028-07-26,262598.79,Active,BR007,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004315,CUST006907,Home Loan,1242166.52,12.47,240,2021-08-03,2041-04-20,1004832.84,Active,BR006,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004316,CUST000429,Personal Loan,32414.86,17.8,60,2023-04-09,2028-03-13,19475.61,Active,BR020,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004317,CUST008562,Personal Loan,94582.94,27.43,60,2021-08-04,2026-07-09,25334.39,Active,BR040,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004318,CUST000361,Home Loan,973788.83,10.23,240,2020-06-25,2040-03-12,725271.63,Active,BR007,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004319,CUST003152,Home Loan,2694399.21,9.8,240,2021-10-27,2041-07-14,2307655.3,Active,BR034,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004320,CUST001554,Home Loan,1035430.74,9.49,240,2018-10-11,2038-06-28,728086.37,Active,BR009,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004321,CUST007911,Business Loan,575431.93,20.42,84,2020-04-06,2027-03-01,245795.82,Active,BR024,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004322,CUST006322,Personal Loan,148377.94,27.04,60,2023-05-29,2028-05-02,109237.18,Active,BR001,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004323,CUST004750,Vehicle Finance,359418.56,17.42,72,2022-03-17,2028-02-14,175826.7,Active,BR038,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004324,CUST004746,Vehicle Finance,552390.54,16.24,72,2020-10-11,2026-09-10,135437.96,Active,BR044,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004325,CUST008138,Vehicle Finance,271268.75,10.54,72,2021-09-28,2027-08-28,127022.1,Active,BR016,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004326,CUST002438,Vehicle Finance,260078.11,13.01,72,2019-10-22,2025-09-20,53158.64,Active,BR021,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004327,CUST000771,Home Loan,1461926.18,11.76,240,2021-03-10,2040-11-25,1268059.52,Active,BR033,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004328,CUST005745,Home Loan,2588879.05,12.39,240,2022-09-05,2042-05-23,2246087.76,Active,BR013,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004329,CUST003670,Vehicle Finance,485756.06,17.32,72,2018-10-16,2024-09-14,25281.38,Active,BR044,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004330,CUST004482,Vehicle Finance,457636.82,15.68,72,2021-07-03,2027-06-02,240140.01,Active,BR017,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004331,CUST008057,Vehicle Finance,357476.37,17.0,72,2019-06-20,2025-05-19,19664.37,Active,BR049,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004332,CUST008065,Vehicle Finance,258118.98,13.12,72,2022-11-15,2028-10-14,184461.22,Active,BR049,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004333,CUST005221,Vehicle Finance,628009.89,15.69,72,2019-11-18,2025-10-17,168703.29,Active,BR037,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004334,CUST000141,Personal Loan,7262.17,25.76,60,2018-03-31,2023-03-05,465.3,Default,BR007,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004335,CUST008736,Vehicle Finance,755084.16,14.27,72,2021-01-15,2026-12-15,346630.05,Active,BR022,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004336,CUST006643,Personal Loan,116631.42,18.04,60,2018-09-01,2023-08-06,0.0,Closed,BR037,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004337,CUST009638,Home Loan,1162821.49,12.21,240,2023-09-25,2043-06-12,1127318.38,Active,BR016,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004338,CUST005989,Home Loan,2561868.6,11.7,240,2021-12-21,2041-09-07,2333398.2,Active,BR032,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004339,CUST000914,Home Loan,1217559.81,9.49,240,2019-07-31,2039-04-17,847298.66,Active,BR025,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004340,CUST008330,Personal Loan,51069.32,15.86,60,2018-04-02,2023-03-07,3294.42,Active,BR004,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004341,CUST009939,Business Loan,1572004.72,18.99,84,2022-06-18,2029-05-12,1070150.97,Written-Off,BR032,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004342,CUST007586,Personal Loan,63224.42,24.23,60,2020-10-04,2025-09-08,12694.38,Active,BR041,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004343,CUST007710,Personal Loan,124887.96,23.17,60,2020-04-17,2025-03-22,18558.36,Active,BR019,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004344,CUST004747,Vehicle Finance,267031.58,18.14,72,2020-12-15,2026-11-14,84279.08,Active,BR049,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004345,CUST004694,Business Loan,3114736.91,14.42,84,2022-07-28,2029-06-21,2153360.46,Active,BR002,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004346,CUST002206,Home Loan,746058.39,8.99,240,2018-11-09,2038-07-27,549004.66,Active,BR014,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004347,CUST006150,Personal Loan,148410.22,17.19,60,2018-10-10,2023-09-14,14407.84,Active,BR043,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004348,CUST006734,Home Loan,901520.4,11.39,240,2023-11-30,2043-08-17,916697.26,Active,BR011,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004349,CUST009191,Personal Loan,125705.38,28.12,60,2023-08-03,2028-07-07,105524.29,Active,BR001,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004350,CUST005727,Personal Loan,39051.66,24.65,60,2023-11-23,2028-10-27,28814.68,Default,BR044,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004351,CUST005376,Home Loan,1507881.05,9.08,240,2023-07-25,2043-04-11,1400637.93,Active,BR020,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004352,CUST007678,Home Loan,1002133.26,11.33,240,2020-02-13,2039-10-31,760316.08,Active,BR027,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004353,CUST009084,Personal Loan,112103.29,18.91,60,2023-01-13,2027-12-18,80522.34,Active,BR022,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004354,CUST000957,Home Loan,2089942.06,10.1,240,2019-08-13,2039-04-30,1452270.47,Active,BR042,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004355,CUST009174,Home Loan,617567.63,11.07,240,2023-11-06,2043-07-24,653878.7,Active,BR023,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004356,CUST008007,Personal Loan,121240.51,20.62,60,2020-01-06,2024-12-10,11428.78,Active,BR018,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004357,CUST009435,Home Loan,2726976.23,12.35,240,2022-04-16,2042-01-01,2323089.55,Default,BR031,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004358,CUST002979,Vehicle Finance,127559.15,16.75,72,2021-12-01,2027-10-31,71785.48,Active,BR018,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004359,CUST007339,Personal Loan,19170.87,22.43,60,2020-02-12,2025-01-16,0.0,Closed,BR045,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004360,CUST003118,Credit Card,10687.54,21.08,12,2020-06-14,2021-06-09,65.98,Active,BR026,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004361,CUST004899,Personal Loan,42655.4,19.12,60,2023-09-11,2028-08-15,34951.27,Active,BR029,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004362,CUST003173,Home Loan,2832428.89,9.83,240,2018-06-18,2038-03-05,1914882.86,Active,BR023,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004363,CUST001660,Vehicle Finance,216463.39,15.48,72,2021-03-20,2027-02-17,69408.56,Active,BR037,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004364,CUST008919,Home Loan,2895925.51,11.83,240,2019-02-24,2038-11-11,2096494.73,Default,BR032,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004365,CUST005892,Home Loan,1117164.32,9.27,240,2018-09-28,2038-06-15,848750.08,Active,BR002,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004366,CUST001469,Personal Loan,117334.96,28.35,60,2023-05-25,2028-04-28,77739.03,Active,BR033,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004367,CUST005378,Personal Loan,90932.64,18.66,60,2018-12-15,2023-11-19,9977.65,Active,BR040,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004368,CUST006702,Vehicle Finance,239829.83,16.01,72,2022-04-25,2028-03-24,124954.21,Active,BR043,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004369,CUST001028,Home Loan,2629253.14,11.55,240,2018-07-17,2038-04-03,1999946.73,Active,BR043,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004370,CUST006907,Personal Loan,11393.47,26.73,60,2020-10-01,2025-09-05,1739.17,Active,BR036,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004371,CUST005564,Personal Loan,6577.87,20.06,60,2020-04-08,2025-03-13,668.42,Active,BR038,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004372,CUST005680,Personal Loan,68090.11,20.37,60,2020-08-05,2025-07-10,16586.58,Active,BR030,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004373,CUST005496,Business Loan,2126136.27,18.26,84,2018-09-08,2025-08-02,491337.45,Active,BR011,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004374,CUST001540,Personal Loan,100490.46,28.75,60,2023-08-29,2028-08-02,78776.56,Active,BR025,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004375,CUST005830,Vehicle Finance,102578.53,17.9,72,2022-03-11,2028-02-08,51629.28,Active,BR007,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004376,CUST003635,Vehicle Finance,571335.83,16.35,72,2021-04-10,2027-03-10,280403.68,Active,BR034,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004377,CUST005380,Vehicle Finance,472453.83,11.64,72,2021-02-26,2027-01-26,211561.19,Active,BR044,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004378,CUST002745,Personal Loan,52441.81,24.38,60,2018-12-22,2023-11-26,2804.91,Default,BR011,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0004379,CUST002908,Home Loan,1585890.13,11.78,240,2023-12-08,2043-08-25,1518297.17,Active,BR034,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
